epoch;loss;val_loss
0;0.44970855024998857;0.29999171860113855
1;0.30313762945278466;0.270780857623696
2;0.2832149872554533;0.2512526683758341
3;0.2736865771877286;0.24660859477244185
4;0.2676344974154073;0.23969039244333085
5;0.26549268816222155;0.24343346668392957
6;0.26339004817854217;0.24424206735542317
7;0.2641538694856237;0.23467568191280708
8;0.25985543127738847;0.23434407924778358
9;0.25810228868695484;0.23071087360535306
10;0.255234322441644;0.2415384698879443
11;0.26257304302393697;0.23323964689568566
12;0.2590268735055392;0.23243366568744336
13;0.2541792771235914;0.22950297578747902
14;0.25258421709600487;0.23748746326619372
15;0.2545827538573778;0.23125713094494338
16;0.2523254411790317;0.2293544654904417
17;0.25119520715200255;0.23167921097082467
18;0.2540617680118552;0.23180490000542148
19;0.2560376517033621;0.22698882061289025
20;0.2505231831220139;0.22934301565269577
21;0.2500093437454006;0.22707732048623053
22;0.24939966428378713;0.22914914687219193
23;0.2562508748536479;0.2319277817225395
24;0.25570212227112604;0.23296392795206036
25;0.2507136289354262;0.225622513300349
26;0.2488089034145753;0.22497468596865403
27;0.24828636556723957;0.22639615918033226
28;0.24967858668993045;0.22516365985177783
29;0.24809004779462374;0.22475255094947422
30;0.25345747281820996;0.22689866061995145
31;0.24911829180369122;0.2246342651488542
32;0.2512328766441524;0.22806421830139306
33;0.24915316191799586;0.2246676526753026
34;0.24983315916353774;0.22517481047880375
35;0.24890761118921173;0.22593287250223382
36;0.24882252184619433;0.22694163572205983
37;0.25031752840045546;0.22472610073714758
38;0.24646926843560335;0.22342076824839133
39;0.24710366237905967;0.22442794003186312
40;0.2483628486784789;0.2251538674138812
41;0.24826575869788808;0.22847327130312783
42;0.24718290050370084;0.2267189768255523
43;0.2497463185840335;0.2296261668664937
44;0.24971097353009028;0.22405817491842725
45;0.24670762275219024;0.22502396307445124
46;0.2478474040290477;0.2253330900767162
47;0.24646209251322104;0.22369148882924744
48;0.2458471560188596;0.22378771328834152
49;0.24566763039678097;0.22564274934539452
50;0.2463866477286657;0.22267731978225216
51;0.2453879841349962;0.22318913755043002
52;0.24551530154108872;0.22281010843487817
53;0.24621532917802288;0.2322862198083137
54;0.2521915627794666;0.2260129121168107
55;0.24728752988576122;0.2241196745005855
56;0.24745615166909163;0.2263194654318851
57;0.24644105182460818;0.22270478135822364
58;0.24813090613981822;0.22707269380975198
59;0.2459083649954933;0.22256898450974022
60;0.24526737911841107;0.2227967090349271
61;0.24501067689784625;0.22214989720396028
62;0.24484884304117363;0.2223445313448771
63;0.2448516296129069;0.2223779270688795
64;0.2447846330804302;0.22238128745310717
65;0.2449219368847839;0.22244189066721418
66;0.24499581987986996;0.2218997121853203
67;0.24532099304721597;0.22241999963561795
68;0.2528251124321706;0.23315749273355332
69;0.25197539100384786;0.22674575861744525
70;0.24700273793482583;0.22278458776388194
71;0.24591910860150645;0.22259956268847447
72;0.24521301297450696;0.22426720216372326
73;0.24513502884026564;0.2221157927746025
74;0.24462015546084473;0.22198000573253876
75;0.24469720289179137;0.22191492581122332
76;0.24502744931313195;0.22208891912413747
77;0.24476402722958368;0.22200251924194836
78;0.24478882087213946;0.222134225242855
79;0.24471356507262162;0.22267957751885784
80;0.2452004417720556;0.2226073252357983
81;0.2518632180495084;0.22971799598101786
82;0.24960517207150656;0.22675522955033958
83;0.2469372904802439;0.2274617440519725
84;0.24481902780489317;0.2219528206516354
85;0.24431373564536854;0.22169566077867325
86;0.24424942722337567;0.22174525115361252
87;0.24411561456312902;0.22170855713993848
88;0.24484345779992275;0.2227704351083172
89;0.2445406412505975;0.22703524428039099
90;0.2511895666530655;0.23082187404056442
91;0.24922968839394632;0.22371433648474726
92;0.24614604375639934;0.22370037084067082
93;0.24541310152051862;0.222086425229026
94;0.2451614288320976;0.22240389125052945
95;0.2445268241649223;0.22191990502082903
96;0.24433992585215533;0.22179823884007863
97;0.24409323880304443;0.22157117770386234
98;0.2440306267149383;0.22194352056495942
99;0.2441233404958085;0.2215369127326882
100;0.24439362051158528;0.22165381207410964
101;0.24541292529048217;0.22872119234123084
102;0.25112431557627934;0.22622479567337772
103;0.24928584835455622;0.22474978657338798
104;0.24632031717054242;0.2234035254214294
105;0.2448011634703643;0.22309389603168614
106;0.24477169693217377;0.22167360989477455
107;0.2442423287599281;0.2219008921351102
108;0.24419877611839794;0.22170512998778286
109;0.24412907402668188;0.22157329723124025
110;0.2441439703264904;0.22156048993218527
111;0.24399479080329894;0.22155973859188796
112;0.24397758507921652;0.22177536084596786
113;0.24413008419113852;0.22160564236591898
114;0.24451893972579752;0.22246831218810192
115;0.2443024887413589;0.22144948853931573
116;0.24385556586848617;0.22138730561059056
117;0.2439028465416079;0.2216643596829363
118;0.24396821759673254;0.22158232407888595
119;0.2439020973749306;0.2215070493500153
120;0.24414103434186063;0.22243118826252023
121;0.25234565456779784;0.2269131988286972
122;0.24838793597044234;0.22339918156056293
123;0.24563781233570617;0.22193846206125686
124;0.24512615845491328;0.22267405776867216
125;0.24525691242364817;0.2222014883566638
126;0.2446314415251759;0.22173320503958086
127;0.24414319696398196;0.22159949067625717
128;0.24396637997488427;0.22156346185195108
129;0.24392419248997488;0.22187795683473424
130;0.2439020764430083;0.22130908872597016
131;0.24381816773376994;0.2216912183939338
132;0.2440991630107672;0.2217736461398534
133;0.24387573190256107;0.2213400721090312
134;0.24423705531641324;0.22160500763008098
135;0.24440587156688856;0.22157424879870868
136;0.24402019896297483;0.22148689815348402
137;0.24718389897682388;0.2315287105068756
138;0.248541414126145;0.2237225328895304
139;0.24490273168134663;0.22191300589811527
140;0.24407906946194907;0.22147867650483138
141;0.24384825293543835;0.2214575408356968
142;0.24431894399195545;0.22157735260715827
143;0.2445564223014647;0.22623959628046325
144;0.24605189831152863;0.22165572792674704
145;0.24403377613411273;0.22161916036225837
146;0.24422000892696424;0.22151825567444064
147;0.24373635373187408;0.222064773918424
148;0.24396798636871314;0.2213146770061748
149;0.24370151287474726;0.22128598828701862
150;0.24367618411267022;0.2213302420926278
151;0.2439182937634628;0.22143030488399124
152;0.2440220365311908;0.22135035843040152
153;0.24379266610112776;0.22154881259316345
154;0.2437410891109693;0.22131434741853748
155;0.24399722764068954;0.22133058255926197
156;0.24387189497278974;0.22201527383149744
157;0.24407747831501825;0.2212932601686002
158;0.24379422881647259;0.22154903940492546
159;0.25458353027118125;0.22538123201281982
160;0.24688250151289806;0.22207181075238325
161;0.24433995032536604;0.22167367670100882
162;0.24438394861154197;0.22155632710702008
163;0.24402647870630784;0.22132815347845572
164;0.24385445998784425;0.22133718963453886
165;0.24378288451691613;0.2214558646657473
166;0.24384351750079536;0.22190561630119088
167;0.24382505689667003;0.221446831650783
168;0.24413082793712218;0.22145101106258774
169;0.24391260904181747;0.22164944205002185
170;0.24388593009485285;0.2215125008383263
171;0.24376966185339605;0.2211812903534784
172;0.24387720928292356;0.2218601256608963
173;0.24413704260531532;0.22135015885443798
174;0.24569820810689516;0.22471823453290296
175;0.2478776471251785;0.22618694335298856
176;0.24674530307136155;0.22271841028968595
177;0.2449812119743712;0.22560228794276868
178;0.24598652885672373;0.22324063730423738
179;0.24473467331734727;0.22181876804344453
180;0.24406896851364496;0.22162050690626423
181;0.2439718200016035;0.22159947562187068
182;0.2451602304086747;0.22184839890671268
183;0.2442508575327714;0.22140911849727973
184;0.24431899434550652;0.22226106178178273
185;0.24504855722792313;0.22141305903082947
186;0.24418335576578892;0.22170079646962468
187;0.2439459126194382;0.2212842772966179
188;0.24408555867756063;0.22223893535780723
189;0.2437516406878328;0.2213569543968436
190;0.24384907621142568;0.2218473989583533
191;0.24391881909044952;0.22127414829933245
192;0.24356991518462437;0.22113220037408843
193;0.2484186400108514;0.22568852751297938
194;0.24652308504998557;0.2218161836304824
195;0.24524599283448076;0.22183795529956377
196;0.24404440541999553;0.22116886190399718
197;0.24351891116753008;0.2210455928333008
198;0.24335955336591303;0.2209000887401919
199;0.2436307286996294;0.22083982825279236
200;0.24340177902074206;0.22095609358619603
201;0.24324322710028842;0.22017663188642586
202;0.24337375067398062;0.2204601957742843
203;0.24307777019061622;0.2201753549833224
204;0.24289683844874776;0.22011609341001143
205;0.24280680109412092;0.22017546109184813
206;0.243328411889893;0.22031680772267762
207;0.24287041165358425;0.22004348644867042
208;0.24265742011751842;0.21982102088419514
209;0.24258206554776685;0.21987952736318878
210;0.24289496724445736;0.2201092098013601
211;0.2431014371322719;0.22084522262636985
212;0.2457452456720829;0.22226599701572505
213;0.24348258886739368;0.22005178448013904
214;0.24269319859757907;0.2199733576768468
215;0.2425900625371559;0.21993131709589137
216;0.24243268458930115;0.21977908445814276
217;0.24257407178828752;0.22008698431722304
218;0.24258638678299477;0.22010397662080652
219;0.24243792646517676;0.21984009176569302
220;0.24265174848981716;0.22002880949440837
221;0.24285699945541525;0.22000763417822536
222;0.24255372868844227;0.2199613582965341
223;0.2424603817225828;0.21980590068742364
224;0.2423764106960184;0.2197323167232131
225;0.24230966648144728;0.21966458041134715
226;0.24229681343165818;0.2197081497595059
227;0.24232870752932947;0.22108503011627492
228;0.2467578359168985;0.22729796155865822
229;0.2460708107488751;0.22190792019692054
230;0.2451526885324873;0.22061835577984396
231;0.2442420561785287;0.22027621818538803
232;0.24439445829786444;0.22132218883858853
233;0.24400177140544746;0.22212398833664646
234;0.24371353600101642;0.2210257089766255
235;0.24269869457804627;0.2198286538412148
236;0.24243081284006823;0.2197997892577115
237;0.2425592586171145;0.22121637841270025
238;0.24480723895219214;0.22017710305424767
239;0.24287264479545215;0.21992671144958634
240;0.2425459352024371;0.21993384745862612
241;0.2425713040256908;0.22084800328264506
242;0.24332535771402972;0.22042550977827038
243;0.2427398531744368;0.22009039143516962
244;0.2439113027232467;0.22116573959359168
245;0.2427933493108218;0.22019687203024838
246;0.24259674878223167;0.2199483056454548
247;0.24243873297076965;0.21982176797249017
248;0.2426818928005104;0.2199454512878065
249;0.2425691542068755;0.21977626304393563
250;0.24231809395100787;0.2196718938935998
251;0.2423854678327178;0.2197100343541805
252;0.24230239181337276;0.21965413906427153
253;0.24224433290428976;0.21962649541832793
254;0.24227043064036402;0.21968596262000215
255;0.24224286906991507;0.21960584137464245
256;0.24231239074154098;0.22036655856282056
257;0.2429038601988454;0.22020138328976374
258;0.24288283548116668;0.22239752102327223
259;0.24759735600777782;0.2213482035462838
260;0.2453380079178694;0.2215766329844997
261;0.2431847150114004;0.2204121937328868
262;0.24346237274864752;0.22385978097321135
263;0.24384368197479225;0.22022329929708515
264;0.24294975857186404;0.2201316006539107
265;0.24261085588219952;0.2198585924958202
266;0.24222803807893;0.21972316449895923
267;0.24225227833387974;0.21966634372819052
268;0.24264581241463012;0.22127896371108402
269;0.24283451734153355;0.21986735591085527
270;0.24250549199282875;0.21998036352098754
271;0.24250332894260668;0.21983233664979665
272;0.2423564291811863;0.2200141458707481
273;0.2423971200336588;0.22040583465277075
274;0.24228762792837222;0.21968709644897433
275;0.24212947926323092;0.21964856422958767
276;0.24257409574708302;0.22036173587286687
277;0.24570585995408792;0.22369889539587468
278;0.24459732732735515;0.2209014983747183
279;0.24293023297703023;0.22024322046412295
280;0.24249876878647567;0.22011709125152285
281;0.2425639697208879;0.22012258866911988
282;0.24244545244944188;0.21977299551424453
283;0.24218581401487344;0.2196774757383415
284;0.2421103778512322;0.21965654029637804
285;0.24215016956385738;0.2201171518138258
286;0.2422229767599189;0.21970497129202501
287;0.24210838306661941;0.21962489283483255
288;0.24207377837168403;0.21962627971540075
289;0.24214164072876226;0.21967597455169363
290;0.24212807730281788;0.21989014897983913
291;0.24234075288523116;0.22162631950831965
292;0.24293913701573713;0.2208081392288821
293;0.24306510912628082;0.22064814599743232
294;0.243785100337495;0.22319225920962796
295;0.24593040532801158;0.22065560439251997
296;0.2429179216083995;0.2198765143024278
297;0.2433314498228297;0.22097374449045923
298;0.24343582280509324;0.22450655097366912
299;0.2435672908774286;0.21987645086715032
300;0.24228325448257465;0.21972502997877666
301;0.24217178730733582;0.21967809775647895
302;0.24211560045970237;0.21964743384818491
303;0.24225824874264926;0.2197689574527863
304;0.24225187320215505;0.21973240455962084
305;0.2421389847650987;0.21966831439718182
306;0.24210683719732512;0.2197358870261126
307;0.24261173872643826;0.2200529350489761
308;0.24261769540097944;0.2198154148681611
309;0.24222085696647933;0.2197568854053713
310;0.24213452560482238;0.21967989294418638
311;0.24244606829644566;0.21992031459943187
312;0.24219265887413793;0.21969295348636902
313;0.2421600629920047;0.21961903702324032
314;0.24207032036372172;0.2195957306877813
315;0.242069024266295;0.21969347395443364
316;0.2420902768015532;0.21963030682124945
317;0.24235155808794612;0.2198853637151669
318;0.24318923951306268;0.22034223657340807
319;0.24338296183170485;0.2207497483966896
320;0.24514807453957857;0.22103184411795404
321;0.2432238037692404;0.2198654898181366
322;0.24237463761771566;0.21973753680300284
323;0.24245643751938833;0.21982338101361282
324;0.24228757246442867;0.219834001787524
325;0.24224364247983063;0.21974344068903542
326;0.2421722484054478;0.2196920992169711
327;0.24220394061759687;0.21964058004185597
328;0.2421130115440813;0.2196273051757739
329;0.2420573731868438;0.21959142390743933
330;0.2420399532510272;0.21958868646070093
331;0.24206643034371522;0.21974206392133758
332;0.2422995408340303;0.21978460738775357
333;0.2424342008796612;0.21974110473091008
334;0.2423170156179767;0.21991981248009787
335;0.24217586461470192;0.21960836940069126
336;0.24405160765620612;0.22197476550362105
337;0.24449228640477902;0.22628262520296102
338;0.2447636429440953;0.220954982970858
339;0.2425226382324602;0.21984844135747778
340;0.24236121342602254;0.21985032679489155
341;0.24234774951434043;0.21971144598063588
342;0.24268398272978922;0.21980348470738123
343;0.2422521578920049;0.21967344123937171
344;0.24217429948614283;0.2196125405383294
345;0.242114246197071;0.21963424647375368
346;0.24209595110799653;0.21963462428905664
347;0.24215508117391682;0.21962372587088755
348;0.24206283083074817;0.2196243642458266
349;0.2420771008412355;0.21961013984251146
